isin,Return_n,Total Revenue,Total Revenue : Annual Variation,Net Income,Net Income : Annual Variation,EBITDA,EBITDA : Annual Variation,Basic EPS,Basic EPS : Annual Variation,Operating Cash Flow,Operating Cash Flow : Annual Variation,Free Cash Flow,Free Cash Flow : Annual Variation,Total Assets,Total Assets : Annual Variation,Long Term Debt,Long Term Debt : Annual Variation,Total Liabilities Net Minority Interest,Total Liabilities Net Minority Interest : Annual Variation,Stockholders Equity,Stockholders Equity : Annual Variation,country_0.0,country_1.0,country_2.0,country_3.0,country_4.0,country_5.0,country_6.0,country_7.0,country_8.0,country_9.0,country_10.0,country_11.0,country_12.0,country_13.0,country_14.0,country_15.0,exchange_0.0,exchange_1.0,exchange_2.0,exchange_3.0,exchange_4.0,exchange_6.0,exchange_7.0,exchange_8.0,exchange_9.0,exchange_10.0,exchange_11.0,exchange_12.0,exchange_13.0,exchange_14.0,exchange_15.0,exchange_16.0,exchange_17.0,exchange_18.0,exchange_19.0,exchange_20.0,exchange_21.0,exchange_22.0,exchange_23.0,exchange_24.0,exchange_25.0,exchange_26.0,exchange_27.0,exchange_28.0,exchange_29.0,exchange_30.0,exchange_31.0,exchange_32.0,exchange_33.0,businessClass_0.0,businessClass_1.0,businessClass_2.0,businessClass_3.0,businessClass_4.0,businessClass_5.0,businessClass_6.0,businessClass_7.0,businessClass_8.0,businessClass_9.0,new_industry_0.0,new_industry_1.0,new_industry_2.0,new_industry_3.0,new_industry_4.0,new_industry_5.0,new_industry_6.0,new_industry_7.0,new_industry_8.0,new_industry_9.0,new_industry_10.0,new_industry_11.0,new_industry_12.0,new_industry_13.0,new_industry_14.0,new_industry_15.0,new_industry_16.0,new_industry_17.0,new_industry_18.0,new_industry_19.0,new_industry_20.0,new_industry_21.0,fte_category_1.0,fte_category_2.0,fte_category_3.0,fte_category_4.0,cap_category_1.0,cap_category_2.0,cap_category_3.0,cap_category_4.0
DE0005545503,1.33661589232756,0.007542911973739667,-0.0507912263470471,-0.005810053605718436,-0.02336517378168043,-0.04802058427921915,-0.028342352777081505,0.017112656786575076,-0.023537560647238397,-0.09211234742427472,0.04770742103641462,-0.1299127351059043,-0.022190799984303615,-0.0733218888056817,-0.03943800758365954,-0.13849928701713565,-0.012853273310122773,-0.11227263107672865,-0.03843321388536514,0.4445192071462758,-0.04044990107037354,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
DE0005167902,0.8799438339431036,-0.22226017622042324,-0.06020902838761696,-0.18592714027865578,-0.03601227146203436,-0.19441130959128528,-0.02930030157626161,0.017112656786575076,-0.023537560647238397,-0.15202436322465077,-0.08859510086083829,-0.10751173300305757,-0.03920798551617707,-0.14523993338248123,-0.039739154507632005,-0.13673413156170988,-0.014218152593116887,-0.1305286545892252,-0.04391431663708333,-0.26948309801695863,-0.040777075478137186,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
DE000A11QW68,-0.034531057569632914,-0.22140536273540318,-0.06287368347759069,-0.1815856218865815,-0.02980761371406942,-0.18128416529828678,-0.03350024379409021,0.01711586347210766,-0.043551399087956744,-0.14016794943134883,-0.009353070373395982,-0.09981729835858925,-0.028246464024356904,-0.14104004493046504,-0.03945948343166464,-0.11693222185664247,-0.013575405269619624,-0.12768094150568401,-0.0423168365151858,-0.2520514355058628,-0.04044430289204298,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
IT0005439861,0.17726677244181852,-0.22106260714608367,-0.030925045636728064,-0.1812920464525957,-0.019589498621498825,-0.1923535724863574,-0.018367149751146977,0.017121951418036026,-0.019991795378490815,-0.15112033629060567,-0.05237643269158909,-0.1069040339315986,-0.03511179375370074,-0.1456081598974804,-0.039443001695424106,-0.13849928701713565,-0.012853273310122773,-0.13065185752850522,-0.04779033369039243,-0.27267119333187306,-0.04039078946435333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
DK0010244425,0.009443938087004587,2.464107244145524,-0.07316648404933336,1.8539384601516549,-0.034285903663639886,2.5851104762505828,-0.057556468849148085,0.022731906561907874,-0.0515589095140902,2.2252130237565777,-0.060135015373260804,1.6917699088802907,-0.03405326341462033,0.5713401056157329,-0.03953730625976961,0.3434025190911663,-0.01068354075314074,0.11967414454226064,-0.04317732228557367,5.882809224426714,-0.04055876533885384,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
DK0010244508,0.008572301708143817,2.464107244145524,-0.07316648404933336,1.8539384601516549,-0.034285903663639886,2.5851104762505828,-0.057556468849148085,0.022731906561907874,-0.0515589095140902,2.2252130237565777,-0.060135015373260804,1.6917699088802907,-0.03405326341462033,0.5713401056157329,-0.03953730625976961,0.3434025190911663,-0.01068354075314074,0.11967414454226064,-0.04317732228557367,5.882809224426714,-0.04055876533885384,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
IT0001233417,1.346578018958812,0.5985666410070296,-0.0728671057736734,0.19255640094848517,-0.011550432241490027,0.2912520985227498,-0.013771689589982584,0.01711827115849504,-0.0026348212921679117,0.12463460675559905,0.0015941088406457638,-0.21600355293365248,-0.26909744456635504,0.03102766357690765,-0.039535541545848284,0.5395619843517101,-0.013941311349558663,0.009296912143452699,-0.04653287802982811,0.24170036510079232,-0.04043316406840326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
NO0003021909,0.831109797690354,-0.2168509550443732,-0.05255742179862822,-0.17542954284053902,-0.02310889810693367,-0.1840634743493171,-0.022118837982767474,0.017112656786575076,-0.023537560647238397,-0.14879797144204893,-0.396982651041221,-0.10335647897755751,-0.06192645388997947,-0.1431137132065647,-0.03947195353589739,-0.13849928701713565,-0.012853273310122773,-0.1282306845660445,-0.04088215515260315,-0.2700276533761239,-0.040508455646984874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
NL0011540547,0.47274928157114693,0.2682965023650934,-0.04686628572826138,1.3675915248591577,-0.014539174678189284,0.12614720695566217,-0.0095585358707985,0.017192556701095298,-0.00637746769846995,-0.1475468999636137,0.017928081169280193,-0.10275073207908463,-0.01895382653835087,3.419896274488373,-0.03947507050454035,-0.13849928701713565,-0.012853273310122773,3.4107061206367133,-0.041752219123191756,2.6953656203341967,-0.04044770695993876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
DE000A3CNK42,-1.012865812947481,-0.11708878043237621,-0.04714895833144525,-0.3194314253678433,-0.00858248717549626,-0.2358036294729801,0.006100306630118722,0.017076848798127885,0.000634997469473375,-0.2071054559458794,0.12038963710158142,-0.18643821969683763,-0.012304948661591356,-0.1352171542398201,-0.03947404923722098,-0.13849928701713565,-0.012853273310122773,-0.12266908301464094,-0.03107311615356896,-0.23526575954143736,-0.04067044195852061,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
SE0007897079,0.4816641152757705,-0.1482136818896708,-0.04806656871584363,-0.15777600983648402,-0.021892601933684547,-0.12094819543101158,-0.018648053522358616,0.01712564980128858,-0.02501925016530756,-0.08366213538187157,0.023902545212800535,-0.028875178711884622,-0.02273374832610971,-0.1296580239302716,-0.03944360034936447,-0.12270475464189766,0.007303031645784645,-0.11856073330008224,-0.03999224203316094,-0.21325673766288417,-0.04044452156221928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
IT0001207098,0.4555309788853633,0.030669383380937106,-0.05835751890293372,-0.017942089463092517,-0.020459598868651924,0.1403719326416895,-0.01868867278496977,0.017149535807990147,-0.021881831677963242,0.1435087932832574,0.05118452303084009,-0.11748622801248113,-0.03422367472524176,-0.03513333105569671,-0.0394521183398366,0.4469583304690418,-0.012661538356906504,-0.04108207664022635,-0.04020597885112508,0.012327240009800055,-0.04045895318061238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
BE0003764785,0.2053216557495139,0.07149632155573277,-0.04239660265194575,0.04276190860170585,-0.027785963022312968,0.08169073778248659,-0.03186304852146528,0.01743679924916046,-0.03767395606760849,0.021157522504476285,0.011014661166588833,-0.03686289196315989,-0.02192823800143177,0.033127565337191356,-0.03943307536364907,0.1432221939874069,-0.013957276457029164,-0.004244299510806635,-0.03907379350962273,0.3246899341276822,-0.04044709317007589,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
NL0000313286,0.1310045584423346,-0.15339166016819508,-0.05868653834759404,-0.16449341568033427,-0.025332612775700314,-0.1779275816224745,-0.03142534060567655,0.017148464775022267,-0.032539517567515976,-0.115618918654205,0.12191850582010375,-0.06275053090018824,-0.010666885708695742,-0.13931072739163514,-0.039541395588775285,-0.12359341892132468,-0.012970098730379541,-0.12741750409250502,-0.04847774925209949,-0.23047861257453714,-0.04048638308941375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
AT000ADDIKO0,0.4671654169093101,-0.20839207112700273,-0.04314287570751465,-0.16370179486329337,-0.012214382575143729,-0.17345758969807348,-0.013011515108303884,0.017112656786575076,-0.023537560647238397,-0.10565394218590861,0.0017070744492394497,-0.053831385518571695,-0.025590704871657263,-0.08831517718233349,-0.03945926696305981,-0.13849928701713565,-0.012853273310122773,-0.07726009387563618,-0.040945453928329066,-0.18176191765651745,-0.04044033763375406,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
SE0007464862,1.768400581246627,-0.21843580581889488,-0.02829442071279301,-0.182094150335693,-0.01706994644582108,-0.1878105183572698,0.029259188077135477,0.017113963214014274,-0.016281081212591975,-0.14800820450327076,0.08835275659495054,-0.10267013533276545,-0.014131344757258125,-0.14360825555364135,-0.039123109113088375,-0.1223409479972995,0.009894828920510867,-0.12844675849429643,-0.017742681256785683,-0.2736965820040479,-0.040352257429789117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
NL0012969182,-0.038306729273816544,-0.11943086135701314,-0.09612357146913267,0.21522800602327194,-0.017646381486821044,0.07625883421774278,-0.007756979191924091,0.017112656786575076,-0.023537560647238397,0.3455388906743094,0.012887423820127477,0.4757850903574167,-0.023837035305885136,-0.14590545621502024,-0.0394712682470124,-0.13849928701713565,-0.012853273310122773,-0.13082395918919962,-0.0334452688316911,-0.2744337734119905,-0.040477461589184485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
ES0105287009,-0.4955336959500485,-0.17307879278757132,-0.041569045644033395,-0.12681795661781514,-0.019293351387603255,-0.15047105354386853,-0.01581991628452429,0.017172514916516647,-0.019435279559812654,-0.15751446245784612,-0.32105334733510943,-0.1156284308764358,-0.08794659357542235,-0.1277850950581635,-0.039453454166819744,-0.0986947644654255,-0.012750232580769688,-0.12082177554502446,-0.03906276100037559,-0.16107434626604974,-0.04048195710301077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
BE0003851681,0.013672306094135106,-0.17925352500059674,-0.05081006810818763,-0.06100997050268727,-0.03471622050941667,-0.10742457055573615,-0.08162828653662613,0.017112656786575076,-0.023537560647238397,-0.03391862072344038,0.04667547878913768,0.005601127438285932,-0.020037321241805937,-0.08807632163791747,-0.03946494066550236,0.10591597159415003,-0.013454516813607561,-0.10483717441481451,-0.04360020273298659,0.15991915787002836,-0.04043222453285309,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
BMG0112X1056,0.5225424190198625,1.4543466593989085,-0.24905072305697426,-0.2906032819941761,-0.03153304525045071,0.7208582228521869,-0.014071171066544048,0.01710945010104249,-0.043130055120783724,0.07779445349810993,-0.05519715244732667,0.13502406183860705,-0.032770555578413664,2.699602094322212,-0.03958128396211426,0.44934514607425774,-0.018475282797761415,2.792855131410282,-0.04765743184896561,0.8802985791748883,-0.04054231216662508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
ES0105046009,1.0726168623043917,0.061624206550848985,-0.04138758747962404,0.7528682674392243,-0.00906100108454746,0.6551159620521472,0.00579183067883988,0.017112656786575076,-0.023537560647238397,0.43862730797994304,0.042998828151183235,0.16380476416159054,-0.02659736471700197,0.01930925637009423,-0.03941654057686823,0.6737298957443429,-0.0141832115501706,-0.030728664927269656,-0.0389883602121637,0.6588092975196616,-0.04040838740643214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
SE0005999836,-0.13143534496241271,-0.08903404380322145,-0.044642208191147253,-0.1310234927857209,-0.019277196689272972,-0.13148749084750797,-0.011811551184886889,0.017135721169183514,-0.019322896138394337,-0.10970809939020265,0.10298285944613306,-0.06062453985118779,-0.011678339788594345,-0.12273432834386501,-0.03946948870808968,-0.08652374016996908,-0.011364390551951811,-0.11683961376191337,-0.04169085969248795,-0.14409099888353444,-0.04046655147111801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
DK0010263722,0.4717671339196823,-0.2240162449531049,-0.05574640192979138,-0.18564130740030263,0.007595128806130065,-0.1949943460604396,-0.017575500793600252,0.017112871856027292,0.041770754264579366,-0.15248226117200814,-0.11562082493096598,-0.10892814603480196,-0.09781179006804336,-0.14609956336708058,-0.039352302694546884,-0.13849928701713565,-0.012853273310122773,-0.130767246624596,-0.05223367442078079,-0.27766167365187955,-0.040146551649420145,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
